UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Power,Temp_diff,Torque_ToolWear,Speed_ToolWear,Type_encoded
7031,L54210,0.13369098737621637,0.49318605504132046,1.2630639032714612,-1.2583507631357356,-0.6204248894463292,0,0,0,0,0,0,-1.1247858459695201,0.5426383583831316,-0.8658587510763649,-0.44528118857063825,-0.3380416704365194
7032,L54211,0.13369098737621637,0.49318605504132046,-0.33611831805688136,0.9143862722970396,-0.5890841937399195,0,0,0,0,0,0,1.2415091675202095,0.5426383583831316,-0.2999160063296987,-0.6161957933294577,-0.3380416704365194
7033,L54212,0.13369098737621637,0.5567819357687399,0.9956238730834448,-0.8895834681310903,-0.5577434980335099,0,0,0,0,0,0,-0.633104659788053,0.6532744376270208,-0.7318958934363183,-0.4105120143827818,-0.3380416704365194
7034,M21893,0.13369098737621637,0.49318605504132046,-0.39069791605443566,0.6452858137801359,-0.5264028023271002,0,0,0,0,0,0,0.8064493050580938,0.5426383583831316,-0.30207043140643025,-0.5650372761393505,1.3318889527502387
7035,H36448,0.08678657119572769,0.36599429358644536,1.5796255716572765,-1.367984283272252,-0.47939175876748574,0,0,0,0,0,0,-1.1667174451245519,0.4320022791391795,-0.8093845593108931,-0.24254848165699597,-2.0079722936232773
7036,L54215,0.08678657119572769,0.36599429358644536,-0.2378750416612835,-0.1719822454193478,-0.4010400195014616,0,0,0,0,0,0,-0.26489524486151017,0.4320022791391795,-0.4113456967737657,-0.42564368574679334,-0.3380416704365194
7037,L54216,0.13369098737621637,0.36599429358644536,-0.003182770271799793,1.2731868836529108,-0.36969932379505194,0,0,0,0,0,0,2.074977785641097,0.3213661998952903,0.05093741518261914,-0.35979912887551513,-0.3380416704365194
7038,L54217,0.08678657119572769,0.36599429358644536,-0.1450897250654411,-0.04241535798528352,-0.3383586280886423,0,0,0,0,0,0,-0.00940140419993727,0.4320022791391795,-0.317433954494598,-0.35169853517410055,-0.3380416704365194
7039,L54218,0.13369098737621637,0.36599429358644536,0.6190246469003198,-0.5706495913703157,-0.30701793238223263,0,0,0,0,0,0,-0.32527440509731725,0.3213661998952903,-0.4561294836146777,-0.19832201286663223,-0.3380416704365194
7040,H36453,0.08678657119572769,0.3023984128589897,-0.11779992606666392,-0.29158244920463844,-0.275677236675823,0,0,0,0,0,0,-0.3607835200242278,0.3213661998952274,-0.3419802729917855,-0.28722058213020035,-2.0079722936232773
7041,L54220,0.13369098737621637,0.36599429358644536,0.9792499936841785,-0.9593502536725096,-0.19732549740979885,0,0,0,0,0,0,-0.7596998276280821,0.3213661998952903,-0.5038093828538189,-0.02092099139090987,-0.3380416704365194
7042,L54221,0.08678657119572769,0.3023984128589897,-0.38523995625468027,-0.2218156636632188,-0.1659848017033892,0,0,0,0,0,0,-0.4373067363592948,0.3213661998952274,-0.22627705083813598,-0.22947661896033672,-0.3380416704365194
7043,L54222,0.08678657119572769,0.3023984128589897,0.5535291293032546,-0.9992169882676066,-0.13464410599697954,0,0,0,0,0,0,-1.0544899015760054,0.3213661998952274,-0.47513080642257255,-0.030031683573429942,-0.3380416704365194
7044,M21903,0.13369098737621637,0.36599429358644536,2.540226496414233,-2.07561882233522,-0.1033034102905699,0,0,0,0,0,0,-2.106801253555127,0.3213661998952903,-0.8430783547732197,0.3701653734700496,1.3318889527502387
7045,M21904,0.13369098737621637,0.36599429358644536,-0.19421136326324,-0.4311160202874771,-0.05629236673095542,0,0,0,0,0,0,-0.6169996461461064,0.3213661998952903,-0.21094884619384924,-0.09118225338545326,1.3318889527502387
7046,M21905,0.13369098737621637,0.36599429358644536,0.3734164559113252,-1.2284507121894128,-0.009281323171340937,0,0,0,0,0,0,-1.512008937607888,0.3213661998952903,-0.4783801032596103,0.06475912682992019,1.3318889527502387
7047,M21906,0.13369098737621637,0.3023984128589897,1.7597382450492058,-1.7666516292232197,0.03772972038827355,0,0,0,0,0,0,-1.809688153397033,0.2107301206513382,-0.6608351843480575,0.39176365569839333,1.3318889527502387
7048,L54227,0.08678657119572769,0.23880253213153407,-0.7618391824378052,0.26655183512671676,0.08474076394788803,0,0,0,0,0,0,-0.02115318385139424,0.21073012065127533,0.18405263016952553,-0.07445621088950063,-0.3380416704365194
7049,L54228,0.08678657119572769,0.23880253213153407,2.5456844562139884,-2.0058520367938004,0.11608145965429768,0,0,0,0,0,0,-1.9678101055179638,0.21073012065127533,-0.7199582594045926,0.6494278947168605,-0.3380416704365194
7050,L54229,0.08678657119572769,0.23880253213153407,-0.2542489210605498,0.7349859666191036,0.14742215536070732,0,0,0,0,0,0,1.050913651528516,0.21073012065127533,0.44011134830565407,0.08971450106899691,-0.3380416704365194
7051,L54230,0.08678657119572769,0.23880253213153407,-0.4561934336515009,0.7748527012142009,0.17876285106711698,0,0,0,0,0,0,0.9369780004724909,0.21073012065127533,0.4904754492797397,0.07533545210267176,-0.3380416704365194
7052,L54231,0.08678657119572769,0.23880253213153407,0.08414458652428716,-0.2218156636632188,0.21010354677352663,0,0,0,0,0,0,-0.12084809860220766,0.21073012065127533,0.09328422939575293,0.22380012297260754,-0.3380416704365194
7053,H36466,0.08678657119572769,0.23880253213153407,-0.16692156426446284,0.28648520242426473,0.2414442424799363,0,0,0,0,0,0,0.46154823714789583,0.21073012065127533,0.34326817518437613,0.19813173804098577,-2.0079722936232773
7054,H36467,0.13369098737621637,0.3023984128589897,0.14418214432159696,-0.12214882717547682,0.3197959817459604,0,0,0,0,0,0,0.07257799554473554,0.2107301206513382,0.23205039540359423,0.34571504847152557,-2.0079722936232773
7055,H36468,0.13369098737621637,0.3023984128589897,-0.3524921974561476,0.3163852533705877,0.39814772101198453,0,0,0,0,0,0,0.36273177768664316,0.2107301206513382,0.5086291294344945,0.30254819279369405,-2.0079722936232773
7056,L54235,0.1805954035567317,0.36599429358644536,0.6681462850981187,-0.929450202726187,0.4764994602780087,0,0,0,0,0,0,-0.8795796928101356,0.2107301206513382,-0.028917586431972033,0.6330385517146097,-0.3380416704365194
7057,M21916,0.1805954035567317,0.3023984128589897,-0.7181755040397618,1.0638865270286526,0.5078401559844183,0,0,0,0,0,0,1.1123274368831404,0.10009404140738613,0.9886774186629446,0.31131228255622695,1.3318889527502387
7058,L54237,0.1805954035567317,0.36599429358644536,0.6845201644973851,-0.37131591839483175,0.5548511995440328,0,0,0,0,0,0,0.04000682553068979,0.2107301206513382,0.30992756416085826,0.7196594479325478,-0.3380416704365194
7059,L54238,0.13369098737621637,0.36599429358644536,-0.1123419662669085,0.595452395536265,0.5861918952504425,0,0,0,0,0,0,0.9632438136303558,0.3213661998952903,0.8356779197711222,0.5415652216168511,-0.3380416704365194
7060,L54239,0.08678657119572769,0.3023984128589897,0.5644450489027655,-0.610516325965413,0.6175325909568521,0,0,0,0,0,0,-0.4228415059245292,0.3213661998952274,0.23561755823555944,0.7534086207130134,-0.3380416704365194
7061,H36474,0.08678657119572769,0.23880253213153407,-0.33611831805688136,-0.4311160202874771,0.6488732866632618,0,0,0,0,0,0,-0.7073438923702626,0.21073012065127533,0.3548526247772935,0.5408720167768767,-2.0079722936232773
7062,L54241,0.08678657119572769,0.23880253213153407,-0.5162309914488107,0.9741863741896849,0.727225025929286,0,0,0,0,0,0,1.1680410234699463,0.21073012065127533,1.1896040459010737,0.56345068870747,-0.3380416704365194
7063,M21922,0.08678657119572769,0.23880253213153407,-0.7290914236392727,1.1137199452725235,0.7585657216356956,0,0,0,0,0,0,1.1711156169834087,0.21073012065127533,1.302340518768732,0.5314543338795109,1.3318889527502387
7064,L54243,0.13369098737621637,0.23880253213153407,-1.673318468996963,1.1735200471651688,0.8055767651953101,0,0,0,0,0,0,0.38051561699308406,0.10009404140738613,1.3903893993636796,0.2991415861515344,-0.3380416704365194
7065,M21924,0.1805954035567317,0.3023984128589897,0.8482589584900481,-1.0191503555651549,0.8369174609017197,0,0,0,0,0,0,-0.9300030264309218,0.10009404140738613,0.1681593304231448,1.0647566231243515,1.3318889527502387
7066,L54245,0.1805954035567317,0.36599429358644536,-0.8546244990336477,1.2931202509504587,0.8839285044613342,0,0,0,0,0,0,1.299555540931515,0.2107301206513382,1.5516180956797387,0.6053400668944916,-0.3380416704365194
7067,M21926,0.1805954035567317,0.4295901743138648,0.17147194332037413,-0.37131591839483175,0.9152692001677438,0,0,0,0,0,0,-0.29212735883789265,0.3213661998952274,0.6039889279127769,0.9436636405071174,1.3318889527502387
7068,M21927,0.1805954035567317,0.4295901743138648,-0.8437085794341368,0.21671841688284574,0.9622802437273583,0,0,0,0,0,0,-0.15116456670638173,0.3213661998952274,0.9965887500922538,0.6772353117261174,1.3318889527502387
7069,L54248,0.1805954035567317,0.4295901743138648,-0.4343615944524792,0.28648520242426473,1.0092912872869728,0,0,0,0,0,0,0.25684863345159,0.3213661998952274,1.083966580253465,0.846902147772983,-0.3380416704365194
7070,L54249,0.1805954035567317,0.4295901743138648,-0.08505216726813132,-0.052382041634057866,1.0406319829933826,0,0,0,0,0,0,0.01812352820629882,0.3213661998952274,0.904054427124439,0.9867512727746661,-0.3380416704365194
7071,L54250,0.13369098737621637,0.4295901743138648,-1.1329804488211748,2.100421626501169,1.071972678699792,0,0,0,0,0,0,2.0901067378501987,0.4320022791391795,2.282180107355025,0.6804141510637141,-0.3380416704365194
7072,H36485,0.13369098737621637,0.36599429358644536,-0.19421136326324,0.06721816215123279,1.1033133744062018,0,0,0,0,0,0,0.11748658206994542,0.3213661998952903,1.0355803121367073,1.0117066470137428,-2.0079722936232773
7073,M21932,0.13369098737621637,0.36599429358644536,-0.5544367100470987,0.1768516822877491,1.1816651136722258,0,0,0,0,0,0,0.010441924729806977,0.3213661998952903,1.1787612836296542,0.9659650305017209,1.3318889527502387
7074,L54253,0.13369098737621637,0.36599429358644536,-0.2706228004598161,0.32635193701936205,1.2286761572318403,0,0,0,0,0,0,0.44038722528381197,0.3213661998952903,1.322012892010363,1.1050120184742909,-0.3380416704365194
7075,M21934,0.13369098737621637,0.36599429358644536,-0.2869966798590824,-0.07231540893160583,1.26001685293825,0,0,0,0,0,0,-0.15321429571535605,0.3213661998952903,1.0855205917842226,1.128927585453406,1.3318889527502387
7076,L54255,0.13369098737621637,0.3023984128589897,-0.025014609470821535,0.7449526502678779,1.3070278964978645,0,0,0,0,0,0,1.2598103193860564,0.2107301206513382,1.6831086622481257,1.2643996170369654,-0.3380416704365194
7077,L54256,0.13369098737621637,0.3023984128589897,2.2891603456254828,-1.88625183300851,1.338368592204274,0,0,0,0,0,0,-1.8290727334533396,0.2107301206513382,-0.0922788747542088,2.109396511113131,-0.3380416704365194
7078,M21937,0.13369098737621637,0.3023984128589897,0.2915470589149937,-0.8895834681310903,1.3697092879106838,0,0,0,0,0,0,-1.0234316267828691,0.2107301206513382,0.6147963717403154,1.4378196621459778,1.3318889527502387
7079,L54258,0.13369098737621637,0.3023984128589897,-1.0019894136270444,1.2632202000041364,1.4167203314702983,0,0,0,0,0,0,1.1204092255470979,0.2107301206513382,2.1657705163237586,1.0181237432466483,-0.3380416704365194
7080,L54259,0.13369098737621637,0.3023984128589897,-0.5216889512485662,0.11705158039510377,1.448061027176708,0,0,0,0,0,0,-0.04976154444808842,0.2107301206513382,1.3865396889806676,1.2201632453203162,-0.3380416704365194
7081,L54260,0.13369098737621637,0.23880253213153407,0.013191109127466513,0.7349859666191036,1.4794017228831176,0,0,0,0,0,0,1.2771354098190597,0.10009404140738613,1.860089384535042,1.4457915178056828,-0.3380416704365194
7082,L54261,0.13369098737621637,0.23880253213153407,-0.9528677754292455,1.2632202000041364,1.5107424185895273,0,0,0,0,0,0,1.166615973777993,0.10009404140738613,2.2772355252117067,1.1170242680584177,-0.3380416704365194
7083,L54262,0.13369098737621637,0.1752066514041146,-0.45073547385174545,0.007418060258587462,1.5420831142959368,0,0,0,0,0,0,-0.15415131469088805,-0.010542037836503053,1.3932148748741473,1.3326703908481539,-0.3380416704365194
7084,L54263,0.13369098737621637,0.23880253213153407,-0.6799697854414738,2.180155095691362,1.5734238100023465,1,0,0,1,1,0,2.6948548804124597,0.10009404140738613,3.0306485700779,1.2746194369634443,-0.3380416704365194
7085,L54264,0.08678657119572769,0.1752066514041146,1.3831390188660808,-1.5473845889501874,1.6047645057087563,0,0,0,0,0,0,-1.5739693173649048,0.10009404140738613,0.28718248630159365,2.092502118870328,-0.3380416704365194
7086,L54265,0.08678657119572769,0.1752066514041146,-0.30882851905810416,0.10708489674632944,1.6361052014151658,0,0,0,0,0,0,0.0922065909592534,0.10009404140738613,1.5532074256543766,1.474143595760634,-0.3380416704365194
7087,L54266,0.08678657119572769,0.23880253213153407,5.312870074689994,-2.643719790315349,1.6674458971215755,0,0,0,0,0,0,-2.5584248785326253,0.21073012065127533,-0.513627910252694,3.6965385068658403,-0.3380416704365194
7088,L54267,0.08678657119572769,0.1752066514041146,0.5862768881017872,-0.9394168863749613,1.6987865928279853,1,1,0,0,0,0,-0.9404664049910226,0.10009404140738613,0.8063989297939015,1.8853527068334204,-0.3380416704365194
7089,M21948,0.08678657119572769,0.1752066514041146,0.4007062549101024,-0.7201498461019287,-1.7016788913174623,0,0,0,0,0,0,-0.695104082002383,0.10009404140738613,-1.531152278459849,-1.6560921796275558,1.3318889527502387
7090,L54269,0.08678657119572769,0.11161077067665898,0.4443699333081459,-0.5806162750190901,-1.6546678477578478,0,0,0,0,0,0,-0.4479262847486514,-0.010542037836565944,-1.4950215103697442,-1.607904540323053,-0.3380416704365194
7091,M21950,0.08678657119572769,0.11161077067665898,-0.34157627785663675,0.0173847439073618,-1.623327152051438,0,0,0,0,0,0,-0.06164021208581485,-0.010542037836565944,-1.460338798478754,-1.5829095543788347,1.3318889527502387
7092,L54271,0.08678657119572769,0.11161077067665898,-1.2148498458175063,1.103753261623749,-1.5763161084918236,0,0,0,0,0,0,0.7143481482548167,-0.010542037836565944,-1.3870530274259998,-1.5516757248748474,-0.3380416704365194
7093,L54272,0.13369098737621637,0.11161077067665898,-0.25970688086030524,-0.4012159693411548,-1.544975412785414,0,0,0,0,0,0,-0.6149791989801169,-0.12117811708045513,-1.404359064927614,-1.5082414901873116,-0.3380416704365194
7094,H36507,0.13369098737621637,0.1752066514041146,-0.9364938960299792,1.0738532106774268,-1.5136347170790043,0,0,0,0,0,0,0.9281348838909124,-0.010542037836503053,-1.3162748658887857,-1.4934069066118605,-2.0079722936232773
7095,L54274,0.08678657119572769,0.11161077067665898,-0.5107730316490553,0.595452395536265,-1.43528297781298,0,0,0,0,0,0,0.6361949093268977,-0.010542037836565944,-1.2555624608576126,-1.4124900959342828,-0.3380416704365194
7096,L54275,0.08678657119572769,0.048014889949239484,-0.3033705592583487,0.9941197414872329,-1.4039422821065706,0,0,0,0,0,0,1.3862200355538457,-0.12117811708045513,-1.196298112025554,-1.3766811144864648,-0.3380416704365194
7097,L54276,0.08678657119572769,0.11161077067665898,-0.281538720059327,0.7848193848629745,-1.3726015864001608,0,0,0,0,0,0,1.100497572317055,-0.010542037836565944,-1.1766257387839232,-1.3464375776110122,-0.3380416704365194
7098,M21957,0.08678657119572769,0.11161077067665898,-1.6787764287967184,1.2333201490578134,-1.341260890693751,0,0,0,0,0,0,0.447678404187165,-0.010542037836565944,-1.10630671701716,-1.3752550931013745,1.3318889527502387
7099,L54278,0.13369098737621637,0.11161077067665898,0.5535291293032546,-0.730116529750703,-1.2942498471341368,0,0,0,0,0,0,-0.6217628259383907,-0.12117811708045513,-1.2317931481258038,-1.233316450653483,-0.3380416704365194
7100,M21959,0.13369098737621637,0.11161077067665898,-0.9146620568309575,0.4160520898583297,-1.262909151427727,0,0,0,0,0,0,0.06344206053330413,-0.12117811708045513,-1.0950401334191704,-1.275384081513641,1.3318889527502387
7101,L54280,0.13369098737621637,0.11161077067665898,0.15509806392110784,-0.710183162453155,-1.2158981078681126,0,0,0,0,0,0,-0.8234171179642203,-0.12117811708045513,-1.1720343410794132,-1.174423748034519,-0.3380416704365194
7102,L54281,0.1805954035567317,0.11161077067665898,1.688784767652385,-1.7068515273305744,-1.1845574121617028,0,0,0,0,0,0,-1.729514467303124,-0.2318141963244072,-1.2654163067003683,-1.0515185299070662,-0.3380416704365194
7103,M21962,0.1805954035567317,0.1752066514041146,-0.2542489210605498,0.22668510053162008,-1.1532167164552933,0,0,0,0,0,0,0.3072134033864057,-0.12117811708045513,-1.009498862339763,-1.1382681641667138,1.3318889527502387
7104,H36517,0.1805954035567317,0.1752066514041146,1.2903537022702383,-0.9792836209700579,-1.1062056728956788,0,0,0,0,0,0,-0.6258134808846985,-0.12117811708045513,-1.1271799173507395,-0.9873871792831532,-2.0079722936232773
7105,L54284,0.2274998197372204,0.23880253213153407,-0.4725673130507672,0.3163852533705877,-1.0278539336296546,0,0,0,0,0,0,0.2701816326242567,-0.12117811708045513,-0.8765955580161418,-1.0369414224150342,-0.3380416704365194
7106,L54285,0.2274998197372204,0.23880253213153407,-0.025014609470821535,-0.5706495913703157,-0.996513237923245,0,0,0,0,0,0,-0.7191737569363468,-0.12117811708045513,-0.9876014271336387,-0.9716019147843087,-0.3380416704365194
7107,L54286,0.1805954035567317,0.3023984128589897,-0.31974443865761504,-0.09224877622915452,-0.9651725422168353,0,0,0,0,0,0,-0.2051017214854102,0.10009404140738613,-0.8837652021239534,-0.9663137521479329,-0.3380416704365194
7108,H36521,0.2274998197372204,0.3023984128589897,-0.15600564466495198,0.12701826404387812,-0.9338318465104257,0,0,0,0,0,0,0.23377454117912883,-0.010542037836503053,-0.8181435333933427,-0.9224041769987003,-2.0079722936232773
7109,M21968,0.1805954035567317,0.3023984128589897,-0.16146360446470742,-0.4111826529899291,-0.8554801072444016,0,0,0,0,0,0,-0.5666543974399487,0.10009404140738613,-0.8483761213553465,-0.8480728123008789,1.3318889527502387
7110,L54289,0.2274998197372204,0.3023984128589897,0.31883685791377087,0.05725147850245845,-0.8084690636847871,0,0,0,0,0,0,0.4743834449898116,-0.010542037836503053,-0.7158260014705338,-0.7535097692020918,-0.3380416704365194
7111,M21970,0.1805954035567317,0.23880253213153407,-0.12325788586641936,-0.39124928569238043,-0.7771283679783775,0,0,0,0,0,0,-0.5125610728316644,-0.010542037836565944,-0.7809885304306934,-0.7691662956592268,1.3318889527502387
7112,M21971,0.1805954035567317,0.23880253213153407,-0.494399152249789,-0.052382041634057866,-0.730117324418763,0,0,0,0,0,0,-0.270302625199473,-0.010542037836565944,-0.6683933313385585,-0.7658191065747793,1.3318889527502387
7113,L54292,0.2274998197372204,0.23880253213153407,-0.619932227644164,0.7050859156727813,-0.6831062808591485,0,0,0,0,0,0,0.6998048329054225,-0.12117811708045513,-0.4521738179000231,-0.7375462520301109,-0.3380416704365194
7114,L54293,0.2274998197372204,0.23880253213153407,0.11143438552306434,-0.7201498461019287,-0.6517655851527389,0,0,0,0,0,0,-0.8642652889287934,-0.12117811708045513,-0.7573604914744079,-0.6203748282218745,-0.3380416704365194
7115,H36528,0.2274998197372204,0.23880253213153407,-0.4561934336515009,0.38615203891200667,-0.6204248894463292,0,0,0,0,0,0,0.3823506124868327,-0.12117811708045513,-0.4637582674929404,-0.6605212913826749,-2.0079722936232773
7116,M21975,0.2744042359177357,0.36599429358644536,-0.4398195542522346,1.3628870364918784,-0.542073150180305,0,0,0,0,0,0,1.7917247578294053,-0.010542037836503053,-0.13028152036999838,-0.5861800237585683,1.3318889527502387
7117,L54296,0.2744042359177357,0.3023984128589897,0.32975277751328175,-0.6703164278580577,-0.49506210662069056,0,0,0,0,0,0,-0.6584627358133722,-0.12117811708045513,-0.628271579089918,-0.4352891359487222,-0.3380416704365194
7118,L54297,0.2274998197372204,0.3023984128589897,0.16055602372086325,0.0173847439073618,-0.46372141091428093,0,0,0,0,0,0,0.29844837171945504,-0.010542037836503053,-0.41229929475854865,-0.4278322324558553,-0.3380416704365194
7119,L54298,0.2274998197372204,0.3023984128589897,0.13326622472208607,-0.4012159693411548,-0.43238071520787125,0,0,0,0,0,0,-0.36268683981827604,-0.010542037836503053,-0.5041272488487466,-0.4007477290654287,-0.3380416704365194
7120,L54299,0.2744042359177357,0.3023984128589897,-0.8873722578321803,0.445952140804652,-0.4010400195014616,0,0,0,0,0,0,0.12531459476136406,-0.12117811708045513,-0.22959698456293565,-0.5234548886671746,-0.3380416704365194
7121,L54300,0.2274998197372204,0.3023984128589897,4.079371159945266,-2.3746193317984456,-0.36969932379505194,0,0,0,0,0,0,-2.2510436121009985,-0.010542037836503053,-1.0478193739504802,0.2698289243469046,-0.3380416704365194
7122,M21981,0.2274998197372204,0.23880253213153407,-0.9037461372314466,0.47585219175097504,-0.3383586280886423,0,0,0,0,0,0,0.15257599058073293,-0.12117811708045513,-0.15765331437765354,-0.47145462274281275,1.3318889527502387
